age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,salary-class
50.216820958158905,Private,46987,Assoc-voc,11,Never-married,Tech-support,Own-child,White,Female,0.0,0.0,99.0,United-States,<=50K
80.32623977626645,Private,301108,11th,7,Married-civ-spouse,Sales,Husband,White,Male,68361.5889874865,989.4851485953557,99.0,United-States,<=50K
53.52927314385235,Private,263081,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Black,Male,99317.70366027582,0.0,99.0,United-States,>50K
64.57451077341136,Self-emp-not-inc,37741,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,White,Female,0.0,4000.0,1.0,United-States,<=50K
43.11608780268525,Private,115834,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Wife,White,Female,0.0,4000.0,78.64631180917289,United-States,>50K
90.0,Private,150076,HS-grad,9,Never-married,Other-service,Not-in-family,White,Male,99999.0,2903.7373925162615,1.0,United-States,<=50K
20.0,Self-emp-not-inc,148254,HS-grad,9,Divorced,Farming-fishing,Not-in-family,White,Female,0.0,0.0,99.0,United-States,<=50K
20.0,Private,183611,1st-4th,2,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,925.7750677639265,25.556017891865398,United-States,<=50K
20.0,Private,258768,Bachelors,13,Never-married,Handlers-cleaners,Not-in-family,Black,Male,46400.42314193128,0.0,1.0,United-States,<=50K
20.0,Private,287658,Some-college,10,Never-married,Adm-clerical,Unmarried,Black,Male,94479.1440219187,1149.3139679459252,79.33900650489267,United-States,<=50K
81.6776309496221,Private,95946,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,99999.0,0.0,50.788487678388435,United-States,>50K
20.0,Private,31267,7th-8th,4,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,4000.0,46.4468340478852,United-States,<=50K
90.0,Local-gov,302149,Bachelors,13,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,0.0,0.0,73.63473565463441,Philippines,>50K
27.95030784090273,Private,250135,Some-college,10,Divorced,Exec-managerial,Not-in-family,White,Female,0.0,3682.0211805282524,68.56389953953231,United-States,<=50K
51.399305418990814,Private,176073,Some-college,10,Divorced,Craft-repair,Not-in-family,White,Male,0.0,0.0,27.949976031606106,United-States,<=50K
69.50790648785284,Private,23580,Bachelors,13,Divorced,Adm-clerical,Not-in-family,White,Female,5066.566226889399,0.0,29.514313550552416,United-States,<=50K
20.0,Private,163665,Bachelors,13,Never-married,Other-service,Own-child,White,Female,0.0,364.83910000521126,1.0,United-States,<=50K
20.0,Federal-gov,43953,Assoc-acdm,12,Never-married,Prof-specialty,Not-in-family,White,Female,0.0,4000.0,1.0,United-States,<=50K
63.68353864134362,Private,144860,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,3104.068634519267,1.0,United-States,<=50K
73.6916630159375,Self-emp-not-inc,61474,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,99.0,United-States,>50K
84.94887540075598,Private,141570,Masters,14,Married-civ-spouse,Exec-managerial,Husband,Black,Male,0.0,0.0,3.8500201924425212,United-States,>50K
41.03916130923413,Private,225660,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,White,Female,0.0,1165.6160508359978,71.10291611508131,United-States,>50K
32.92350551231286,Private,336891,Some-college,10,Divorced,Adm-clerical,Not-in-family,Black,Female,97672.04271455795,1064.2358547160736,1.0,United-States,<=50K
52.85812431634419,Self-emp-not-inc,210164,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,4000.0,4.482915548444076,United-States,>50K
21.805910413682067,Private,171080,12th,8,Never-married,Handlers-cleaners,Own-child,White,Male,0.0,3445.9637066287737,1.0,United-States,<=50K
90.0,Private,143342,Some-college,10,Divorced,Machine-op-inspct,Not-in-family,White,Female,96996.28050875157,0.0,99.0,United-States,<=50K
20.0,Private,281627,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Female,99999.0,0.0,49.273326244208725,United-States,<=50K
20.0,Private,409922,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,29648.861992776572,4000.0,1.0,United-States,>50K
90.0,?,224472,Prof-school,15,Never-married,?,Not-in-family,White,Male,0.0,4000.0,3.9362078787900003,United-States,>50K
46.678752313905484,Private,157262,Masters,14,Never-married,Exec-managerial,Not-in-family,White,Female,99999.0,0.0,1.0,United-States,<=50K
90.0,Private,144949,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,99999.0,0.0,72.81963395741462,United-States,>50K
37.07166275362516,Local-gov,303860,Masters,14,Widowed,Exec-managerial,Not-in-family,White,Male,59011.48835889099,0.0,1.0,United-States,<=50K
20.0,Private,104293,Bachelors,13,Never-married,Adm-clerical,Own-child,White,Female,99999.0,4000.0,1.0,United-States,<=50K
20.0,Private,195481,HS-grad,9,Married-civ-spouse,Adm-clerical,Other-relative,White,Male,0.0,0.0,58.36730925352431,United-States,<=50K
20.0,Private,193995,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0.0,0.0,99.0,United-States,<=50K
90.0,Private,105216,Some-college,10,Widowed,Adm-clerical,Not-in-family,White,Female,0.0,0.0,99.0,United-States,<=50K
90.0,Private,147206,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,99999.0,3483.2189401806672,1.0,United-States,>50K
20.0,Private,173585,HS-grad,9,Never-married,Sales,Own-child,Black,Female,16038.645441749219,115.83527402160612,99.0,United-States,<=50K
90.0,Private,187870,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,1430.2122913570338,85.87366255020783,United-States,>50K
56.25831814765577,Private,248919,11th,7,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,701.0130448361072,10.092488115683263,Guatemala,<=50K
44.93709228552267,Private,280410,HS-grad,9,Married-civ-spouse,Other-service,Husband,Black,Male,0.0,0.0,99.0,Haiti,<=50K
90.0,State-gov,170861,HS-grad,9,Separated,Other-service,Own-child,White,Female,85042.58056160779,0.0,1.0,United-States,<=50K
20.0,Self-emp-not-inc,409230,1st-4th,2,Married-civ-spouse,Sales,Other-relative,White,Male,0.0,242.61775602318875,62.55044967404515,United-States,<=50K
39.91708642370369,Private,340171,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Black,Male,99999.0,2002.516589293092,1.0,United-States,<=50K
90.0,Private,41017,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,1.0,United-States,>50K
20.0,Private,416356,Some-college,10,Never-married,Craft-repair,Unmarried,White,Male,99999.0,1250.6992652125389,1.0,United-States,<=50K
20.0,Private,261504,12th,8,Divorced,Adm-clerical,Unmarried,White,Female,0.0,0.0,1.0,United-States,<=50K
28.289164269380972,State-gov,205555,Prof-school,15,Divorced,Prof-specialty,Own-child,Asian-Pac-Islander,Female,0.0,0.0,99.0,Philippines,<=50K
38.370425555185,Private,245317,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,47.04236536287271,United-States,>50K
20.0,Private,153685,11th,7,Divorced,Machine-op-inspct,Unmarried,Black,Female,0.0,4000.0,99.0,United-States,<=50K
20.0,?,169758,Some-college,10,Never-married,?,Own-child,White,Male,0.0,0.0,1.0,United-States,<=50K
90.0,Private,99374,10th,6,Married-civ-spouse,Transport-moving,Husband,White,Male,11090.17026024809,0.0,99.0,United-States,<=50K
20.0,Local-gov,139452,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Female,0.0,4000.0,1.0,United-States,<=50K
20.0,Private,227832,12th,8,Married-civ-spouse,Craft-repair,Husband,White,Male,69498.63088127968,4000.0,99.0,United-States,<=50K
20.0,Self-emp-not-inc,213024,Some-college,10,Never-married,Farming-fishing,Own-child,White,Male,0.0,3152.975663538216,44.032212297454976,United-States,<=50K
20.0,?,24008,Some-college,10,Never-married,?,Own-child,White,Male,0.0,0.0,14.302220827149561,United-States,<=50K
20.0,Self-emp-not-inc,33487,7th-8th,4,Married-civ-spouse,Craft-repair,Husband,White,Male,74499.89217242974,0.0,71.90430927043155,United-States,<=50K
20.0,Self-emp-inc,187934,HS-grad,9,Married-civ-spouse,Other-service,Wife,White,Female,0.0,0.0,99.0,Poland,<=50K
20.914206072971115,Private,421561,11th,7,Married-civ-spouse,Other-service,Other-relative,White,Male,58251.20342367952,0.0,1.0,United-States,<=50K
61.80542890850431,Private,109969,11th,7,Divorced,Other-service,Other-relative,White,Female,0.0,4000.0,1.0,United-States,<=50K
21.185489726348266,Private,116830,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,White,Male,0.0,4000.0,99.0,United-States,<=50K
20.0,Private,117166,10th,6,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,99999.0,4000.0,1.0,United-States,<=50K
20.0,Private,106951,HS-grad,9,Never-married,Handlers-cleaners,Not-in-family,White,Male,0.0,2734.904217466191,67.82585232537593,United-States,<=50K
90.0,Private,89625,Some-college,10,Married-civ-spouse,Prof-specialty,Wife,Asian-Pac-Islander,Female,0.0,4000.0,83.2574790040313,United-States,>50K
51.785184239434344,Private,194537,HS-grad,9,Divorced,Machine-op-inspct,Unmarried,White,Female,99999.0,0.0,1.0,United-States,<=50K
20.0,Private,144002,HS-grad,9,Divorced,Transport-moving,Not-in-family,White,Male,0.0,2839.225732067164,99.0,United-States,<=50K
20.0,Private,202214,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,White,Female,0.0,2617.0795005425657,99.0,United-States,<=50K
32.079290492082954,Private,109762,Some-college,10,Divorced,Craft-repair,Unmarried,White,Male,12489.04225079934,0.0,1.0,United-States,<=50K
20.0,Private,292570,11th,7,Never-married,Machine-op-inspct,Unmarried,White,Female,99999.0,4000.0,1.0,United-States,<=50K
90.0,Private,105252,Some-college,10,Divorced,Adm-clerical,Not-in-family,White,Male,12945.212321817435,4000.0,5.733309765321216,United-States,<=50K
64.32368535120845,Private,94552,Some-college,10,Divorced,Adm-clerical,Not-in-family,White,Female,49340.32085175035,746.7277987630372,3.5037666989778202,United-States,<=50K
35.603056674236335,Local-gov,46401,Bachelors,13,Divorced,Prof-specialty,Unmarried,White,Female,2972.976131384168,0.0,1.0,United-States,<=50K
60.98474366786143,Private,151150,10th,6,Never-married,Farming-fishing,Own-child,White,Male,23303.00246344634,3295.739966695796,25.111546655091352,United-States,<=50K
20.0,Private,197689,HS-grad,9,Never-married,Other-service,Not-in-family,Black,Female,22497.193873211258,12.221886041804803,99.0,United-States,<=50K
71.6537196145155,Self-emp-inc,180477,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,94589.54414612774,4000.0,99.0,United-States,>50K
20.0,Private,181761,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,99999.0,0.0,1.0,United-States,<=50K
20.0,Private,381153,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,521.2454878298985,99.0,United-States,<=50K
20.0,Private,165474,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0.0,0.0,1.0,United-States,<=50K
20.0,Federal-gov,190174,HS-grad,9,Divorced,Prof-specialty,Unmarried,White,Female,0.0,20.254619009991938,13.707976665740475,United-States,<=50K
90.0,Private,295991,10th,6,Never-married,Adm-clerical,Own-child,White,Female,3719.2021914427387,0.0,1.0,United-States,<=50K
20.0,Without-pay,198262,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,99999.0,736.5180685469353,27.21990267724332,United-States,<=50K
20.0,Private,190385,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Female,10954.770993459744,0.0,1.0,United-States,>50K
49.352000448037934,?,411560,HS-grad,9,Married-civ-spouse,?,Husband,Black,Male,0.0,0.0,1.0,United-States,<=50K
20.0,Private,262116,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,686.7209115864091,1.0,United-States,<=50K
37.307097108394444,Private,178922,9th,5,Never-married,Other-service,Not-in-family,White,Female,99999.0,0.0,1.0,United-States,<=50K
40.16682354841765,Private,192963,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,Asian-Pac-Islander,Male,81891.74679836915,4000.0,40.8949627479799,Philippines,>50K
20.0,Self-emp-inc,209538,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,71758.51316263797,4000.0,1.0,United-States,>50K
77.13787820404877,Self-emp-not-inc,103277,12th,8,Married-civ-spouse,Adm-clerical,Wife,White,Female,0.0,0.0,99.0,Portugal,<=50K
20.0,Private,216086,11th,7,Never-married,Other-service,Own-child,White,Female,63869.529262788106,2741.4040477162725,1.0,United-States,<=50K
20.0,Private,636017,Some-college,10,Never-married,Other-service,Own-child,Black,Male,0.0,0.0,99.0,United-States,<=50K
90.0,Private,155781,Some-college,10,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0.0,0.0,99.0,United-States,<=50K
20.0,Private,136873,Some-college,10,Never-married,Craft-repair,Not-in-family,White,Male,0.0,0.0,1.0,United-States,<=50K
90.0,State-gov,122066,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,99999.0,0.0,1.0,United-States,>50K
20.0,State-gov,346406,Bachelors,13,Never-married,Prof-specialty,Unmarried,White,Male,0.0,4000.0,1.0,United-States,<=50K
70.77926271415853,Private,117915,Masters,14,Never-married,Adm-clerical,Not-in-family,White,Male,26769.018013638928,0.0,1.0,United-States,<=50K
20.0,Private,19914,HS-grad,9,Married-civ-spouse,Other-service,Wife,Asian-Pac-Islander,Female,35608.56392250384,0.0,1.0,Philippines,<=50K
90.0,Private,255364,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,4000.0,99.0,United-States,>50K
20.0,Private,703107,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,Black,Male,0.0,0.0,99.0,United-States,<=50K
90.0,Private,62374,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,0.0,0.0,99.0,United-States,<=50K
27.75479156572576,Private,96245,HS-grad,9,Divorced,Farming-fishing,Not-in-family,White,Male,0.0,927.9727355297852,1.0,United-States,<=50K
90.0,Private,348796,Bachelors,13,Divorced,Other-service,Not-in-family,White,Male,8307.440009092472,0.0,59.78813285851347,United-States,<=50K
20.0,Private,136873,Some-college,10,Never-married,Prof-specialty,Own-child,White,Male,0.0,0.0,1.0,United-States,<=50K
20.0,Private,388252,Assoc-voc,11,Married-civ-spouse,Adm-clerical,Husband,Black,Male,99999.0,277.7215666867632,19.51414365608901,United-States,<=50K
20.0,Private,47783,Some-college,10,Divorced,Other-service,Not-in-family,White,Female,69824.19666689141,0.0,1.0,United-States,<=50K
90.0,Private,194167,HS-grad,9,Divorced,Machine-op-inspct,Not-in-family,White,Female,67276.67010723756,3218.454432782464,1.0,United-States,<=50K
90.0,Federal-gov,544792,Some-college,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,87829.81994633462,0.0,32.761751706271696,United-States,<=50K
20.0,Private,434463,Bachelors,13,Never-married,Machine-op-inspct,Not-in-family,White,Female,0.0,0.0,11.227227619382493,United-States,<=50K
90.0,Private,317219,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Female,0.0,1897.6259988533016,50.88416318509235,United-States,<=50K
90.0,Private,221603,Some-college,10,Widowed,Sales,Not-in-family,White,Female,99999.0,4000.0,1.0,United-States,<=50K
90.0,Private,233711,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0.0,0.0,58.91505665662198,United-States,<=50K
20.0,Private,111567,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,0.0,0.0,1.0,United-States,<=50K
20.0,Private,79830,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,99999.0,2695.44216460347,26.734165986818777,United-States,<=50K
85.07663944321176,Self-emp-not-inc,192259,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,1.0,United-States,>50K
33.50587481436088,Private,239663,10th,6,Married-civ-spouse,Other-service,Husband,White,Male,99999.0,0.0,1.0,Mexico,<=50K
90.0,Local-gov,34987,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,24821.48524949964,0.0,1.0,United-States,>50K
31.591867586126007,Self-emp-not-inc,409189,7th-8th,4,Married-civ-spouse,Sales,Husband,White,Male,99999.0,0.0,40.62796143140114,Mexico,<=50K
61.79714249870841,Private,135525,Assoc-acdm,12,Divorced,Adm-clerical,Not-in-family,White,Female,0.0,4000.0,13.445535674271454,United-States,<=50K
20.0,Private,152159,Bachelors,13,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,0.0,4000.0,47.45675587348818,United-States,<=50K
20.0,Private,141363,Some-college,10,Never-married,Other-service,Not-in-family,White,Female,0.0,0.0,99.0,United-States,<=50K
90.0,Private,214816,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,22.33017172050369,United-States,>50K
25.183064450178513,Private,42907,HS-grad,9,Divorced,Machine-op-inspct,Unmarried,White,Male,0.0,0.0,59.711719099757445,United-States,<=50K
20.0,Private,161815,Some-college,10,Divorced,Other-service,Unmarried,White,Female,0.0,4000.0,46.55239972990971,United-States,<=50K
35.894309678152304,Private,127314,Bachelors,13,Married-civ-spouse,Tech-support,Husband,White,Male,17394.79433378078,1069.286899032607,1.0,United-States,>50K
21.42043452521207,Private,395368,Some-college,10,Divorced,Handlers-cleaners,Other-relative,Black,Male,45268.02722316822,0.0,1.0,United-States,<=50K
73.84652208425575,Private,184176,HS-grad,9,Divorced,Other-service,Not-in-family,White,Female,99999.0,0.0,99.0,United-States,<=50K
90.0,Private,112660,9th,5,Divorced,Craft-repair,Own-child,White,Male,0.0,0.0,99.0,United-States,<=50K
55.126174131320134,Private,183709,Assoc-voc,11,Separated,Prof-specialty,Unmarried,White,Female,0.0,1697.107162882665,99.0,United-States,<=50K
20.0,Private,434114,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,99999.0,151.883808386291,1.0,Mexico,<=50K
26.41370904852225,Self-emp-not-inc,165315,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,99999.0,4000.0,88.57749656894188,United-States,>50K
28.974876164970162,Private,190997,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,1980.3031702778305,4000.0,1.0,United-States,>50K
90.0,Private,335533,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,89309.54349105875,0.0,1.0,United-States,<=50K
22.50269812589754,Private,176146,5th-6th,3,Separated,Craft-repair,Not-in-family,Other,Male,99999.0,4000.0,19.294632831705364,Mexico,<=50K
21.998946377185515,Private,272063,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Male,10968.506011718464,0.0,4.637481869215129,United-States,<=50K
20.0,Private,169564,HS-grad,9,Divorced,Machine-op-inspct,Unmarried,White,Female,99999.0,0.0,1.0,United-States,<=50K
20.45906128590621,Private,188856,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Female,7425.130438978863,0.0,1.0,United-States,>50K
44.86248814900678,Private,69847,Bachelors,13,Never-married,Adm-clerical,Own-child,Asian-Pac-Islander,Female,76297.66738144409,997.5871055789129,1.0,United-States,<=50K
20.0,Self-emp-not-inc,198759,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,19454.71331561472,1624.749106577728,99.0,United-States,>50K
20.0,Private,175431,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,99999.0,0.0,99.0,United-States,<=50K
90.0,Private,228357,Assoc-voc,11,Divorced,Other-service,Unmarried,White,Female,71633.04329278815,4000.0,53.65945841056714,?,<=50K
20.0,Self-emp-not-inc,284120,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,99.0,United-States,<=50K
90.0,Private,109133,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,11676.248972063535,4000.0,99.0,United-States,<=50K
90.0,Private,167336,HS-grad,9,Married-civ-spouse,Exec-managerial,Wife,White,Female,0.0,402.31128396171675,1.0,United-States,>50K
83.88214150404751,?,42209,9th,5,Widowed,?,Not-in-family,White,Male,0.0,4000.0,74.58394511764152,United-States,<=50K
20.0,Private,282951,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,96281.15958652589,0.0,1.0,United-States,<=50K
90.0,Private,303155,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,4000.0,99.0,United-States,>50K
44.06922767700521,Private,261899,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,1.0,United-States,<=50K
90.0,Private,168030,Some-college,10,Married-civ-spouse,Prof-specialty,Wife,White,Female,99999.0,477.44018484722557,65.64118723553085,United-States,>50K
90.0,State-gov,71417,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,439.25046854058746,46.22091900452395,United-States,<=50K
20.0,Private,239130,Some-college,10,Never-married,Exec-managerial,Not-in-family,White,Male,0.0,0.0,99.0,United-States,<=50K
81.27541435497704,Private,200560,Bachelors,13,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,14769.816183550398,0.0,1.0,United-States,<=50K
90.0,Private,157541,Some-college,10,Never-married,Other-service,Own-child,White,Male,99999.0,4000.0,99.0,United-States,<=50K
20.0,Private,255004,Some-college,10,Never-married,Sales,Not-in-family,White,Male,0.0,0.0,1.0,United-States,<=50K
55.684817720656085,Private,230136,HS-grad,9,Married-civ-spouse,Other-service,Husband,Black,Male,93560.12821788444,0.0,99.0,United-States,>50K
20.0,Local-gov,124963,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,1351.8843284600703,51.06189380801084,United-States,>50K
20.0,Private,39615,Some-college,10,Never-married,Prof-specialty,Not-in-family,White,Male,0.0,1228.9106132336726,1.0,United-States,<=50K
20.0,Private,47678,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,0.0,0.0,1.0,United-States,<=50K
20.0,Local-gov,281315,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0.0,2963.6087358295863,99.0,United-States,<=50K
20.0,Private,176123,HS-grad,9,Never-married,Tech-support,Other-relative,Asian-Pac-Islander,Male,0.0,806.9027160754935,74.40560733456743,Vietnam,<=50K
90.0,?,165350,HS-grad,9,Separated,?,Not-in-family,Black,Male,99999.0,0.0,33.90782653685023,Germany,<=50K
90.0,Private,235862,Some-college,10,Divorced,Exec-managerial,Not-in-family,White,Female,28885.00992945643,1843.4416182518964,99.0,United-States,<=50K
90.0,Private,142579,Bachelors,13,Widowed,Sales,Unmarried,Black,Male,99999.0,0.0,1.0,United-States,<=50K
50.46049669645967,Private,38294,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,99.0,United-States,<=50K
90.0,Private,111483,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,20158.56669135084,0.0,1.0,United-States,>50K
33.81929161769773,Private,189850,Some-college,10,Never-married,Machine-op-inspct,Own-child,Black,Male,30968.898153218983,0.0,1.0,United-States,<=50K
68.11895464801341,State-gov,145874,Doctorate,16,Married-civ-spouse,Tech-support,Husband,Asian-Pac-Islander,Male,42420.08749890403,0.0,99.0,China,<=50K
55.01067511836638,Private,139012,Assoc-voc,11,Never-married,Transport-moving,Own-child,Asian-Pac-Islander,Male,0.0,0.0,1.0,South,<=50K
80.7488506080332,Local-gov,211654,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,9.356389289484014,United-States,>50K
20.0,Local-gov,173090,Masters,14,Widowed,Prof-specialty,Unmarried,White,Female,37159.93725009694,2603.1929722856808,1.0,United-States,<=50K
41.6644301457762,Private,104834,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Female,0.0,0.0,1.0,United-States,<=50K
20.0,?,195124,HS-grad,9,Married-civ-spouse,?,Husband,White,Male,0.0,0.0,49.51583361838787,Dominican-Republic,<=50K
70.84574288149413,Private,32146,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Male,0.0,0.0,1.0,United-States,<=50K
90.0,Private,282674,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Amer-Indian-Eskimo,Male,0.0,3455.8557340013585,99.0,United-States,>50K
90.0,Private,190403,Some-college,10,Separated,Exec-managerial,Not-in-family,White,Male,2039.2893135406066,0.0,99.0,Canada,<=50K
20.0,Private,247025,Bachelors,13,Never-married,Sales,Not-in-family,White,Male,99999.0,4000.0,99.0,United-States,<=50K
90.0,Private,198258,Bachelors,13,Never-married,Sales,Own-child,White,Male,0.0,0.0,1.0,United-States,<=50K
20.0,Self-emp-not-inc,172748,7th-8th,4,Never-married,Craft-repair,Own-child,White,Male,27372.695364382307,3399.2216654659196,99.0,United-States,<=50K
20.0,State-gov,287988,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0.0,0.0,1.0,United-States,>50K
83.51265549660334,Self-emp-not-inc,122307,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,82963.45539590865,4000.0,67.91485605929645,United-States,>50K
74.64380897397538,?,175017,Bachelors,13,Divorced,?,Not-in-family,White,Male,0.0,0.0,99.0,United-States,<=50K
90.0,Private,170183,HS-grad,9,Never-married,Other-service,Own-child,White,Female,0.0,0.0,64.70937471175739,United-States,<=50K
69.2052410315589,Private,150812,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Female,99999.0,0.0,1.0,United-States,<=50K
90.0,Private,241185,HS-grad,9,Never-married,Sales,Not-in-family,White,Female,0.0,4000.0,43.587428061231776,United-States,<=50K
90.0,Self-emp-inc,174864,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,6309.817168128397,0.0,99.0,United-States,>50K
38.01605882259525,Private,30529,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Male,55934.79755787333,2861.2391942995455,91.74942246111591,United-States,<=50K
20.0,Private,301637,Assoc-voc,11,Never-married,Farming-fishing,Own-child,White,Male,0.0,0.0,1.0,United-States,<=50K
90.0,Private,423222,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,99999.0,1808.884203671254,1.0,United-States,>50K
90.0,Private,214781,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,68742.85497008711,464.06957823779743,1.0,United-States,>50K
20.0,Private,242912,HS-grad,9,Never-married,Other-service,Other-relative,White,Female,7559.864370872561,1016.5458192396848,1.0,United-States,<=50K
90.0,Private,191529,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,99999.0,0.0,99.0,United-States,<=50K
20.0,Private,117363,Bachelors,13,Never-married,Sales,Own-child,White,Female,99999.0,1516.716340482243,10.912912691687673,United-States,<=50K
50.85490168475997,Private,333158,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,White,Female,0.0,0.0,99.0,United-States,<=50K
90.0,Private,193260,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,Asian-Pac-Islander,Male,37481.308879597236,3405.48857810321,13.756518742479972,Mexico,<=50K
46.06712347816098,State-gov,278378,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Black,Male,0.0,672.9956230668201,1.0,United-States,<=50K
90.0,Private,111394,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,99999.0,0.0,1.0,United-States,>50K
20.0,Private,102476,Bachelors,13,Never-married,Adm-clerical,Own-child,White,Male,23565.47236451597,487.03118233986515,43.50033385551821,United-States,<=50K
20.0,Private,26451,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,Amer-Indian-Eskimo,Male,0.0,4000.0,99.0,United-States,<=50K
90.0,?,209137,Bachelors,13,Married-civ-spouse,?,Husband,White,Male,0.0,0.0,40.692091708053105,United-States,<=50K
20.0,Private,210945,Assoc-acdm,12,Married-civ-spouse,Adm-clerical,Wife,Black,Female,0.0,0.0,7.892150928010079,Haiti,<=50K
